GeneID	Length	X1h_m1_t	X1h_m1_u	X1h_m2_t	X1h_m2_u	X1h_m3_t	X1h_m3_u	X6h_m1_t	X6h_m1_u	X6h_m2_t	X6h_m2_u	X6h_m3_t	X6h_m3_u
ENSMUSG00000095555	126	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096986	1191	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037674	15302	106	104	124	105	167	74	195	85	157	100	133	155
ENSMUSG00000099310	208	1	0	2	2	1	1	0	2	4	4	1	0
ENSMUSG00000102672	2085	4	4	7	2	11	8	0	1	12	11	6	4
ENSMUSG00000098275	817	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099051	794	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098573	597	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064735	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032216	12601	13	15	42	39	36	28	63	31	50	22	50	96
ENSMUSG00000104273	1492	0	0	0	0	0	1	0	0	0	4	0	2
ENSMUSG00000102573	3502	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000104066	212	0	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000102411	2749	0	0	1	2	0	1	0	0	0	0	0	1
ENSMUSG00000098294	527	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036030	9158	0	0	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000098471	307	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102971	1910	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102330	1441	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000034910	7916	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092192	1975	0	0	0	0	0	0	0	0	0	4	0	0
ENSMUSG00000089865	4383	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096559	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102797	1274	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086158	2404	6	3	7	4	6	4	10	1	8	2	4	3
ENSMUSG00000034563	7497	21	11	17	9	26	15	22	13	45	12	12	13
ENSMUSG00000098589	122	1	0	0	2	0	0	0	0	0	0	1	0
ENSMUSG00000079469	10434	90	59	79	67	100	73	142	46	145	74	90	86
ENSMUSG00000102305	1847	1	0	1	0	2	0	0	0	0	0	2	0
ENSMUSG00000098332	2999	30	16	29	20	26	21	8	15	45	11	28	18
ENSMUSG00000032202	3879	56	47	101	57	64	61	61	21	42	39	34	32
ENSMUSG00000098468	307	1	0	0	0	1	1	0	0	7	0	0	0
ENSMUSG00000092622	2050	0	0	1	2	1	0	0	0	0	0	1	2
ENSMUSG00000092310	1016	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032215	1716	91	87	126	97	92	93	251	75	186	88	151	113
ENSMUSG00000103556	2233	4	1	2	0	3	0	0	0	0	0	1	0
ENSMUSG00000066478	313	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098875	631	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000062151	8796	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103832	2028	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099064	160	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084426	130	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103202	3071	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095631	119	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044976	7486	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084725	115	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098313	478	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101526	507	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098748	190	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098272	307	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088635	143	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066477	3708	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000093662	2740	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101596	2477	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043013	4113	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034858	6637	36	24	35	38	25	25	25	11	23	14	18	40
ENSMUSG00000007656	4957	224	219	304	203	246	236	305	146	283	177	304	263
ENSMUSG00000111027	694	20	25	34	25	35	31	30	6	36	32	24	24
ENSMUSG00000034593	14803	2028	1954	2487	2226	2814	2188	3361	1282	2878	1772	2404	2562
ENSMUSG00000090001	543	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089651	1223	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033590	9697	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032192	3115	25	12	15	24	18	21	20	7	19	15	22	18
ENSMUSG00000111348	1377	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000110824	614	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032191	1237	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042688	6675	595	568	802	683	764	530	1119	377	1033	574	847	774
ENSMUSG00000111545	316	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111495	1338	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000097021	1815	0	2	4	7	4	2	14	3	3	0	5	2
ENSMUSG00000042487	4846	124	103	169	108	138	148	257	75	164	97	122	128
ENSMUSG00000109032	3237	4	2	1	5	2	4	0	0	0	6	6	3
ENSMUSG00000058587	11151	388	408	648	598	614	414	524	249	688	357	508	549
ENSMUSG00000111228	129	1	2	1	0	2	2	0	0	3	2	0	0
ENSMUSG00000032186	11683	0	0	0	0	0	2	4	0	0	0	2	0
ENSMUSG00000110895	2371	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032184	1543	0	0	1	3	0	0	0	1	1	0	1	2
ENSMUSG00000032181	2738	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102176	688	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098232	1007	0	0	0	0	1	0	0	0	2	0	0	0
ENSMUSG00000032179	4025	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110817	1454	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097836	4583	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105435	104	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111119	282	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093025	84	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000007908	5449	0	0	0	0	0	0	4	0	0	0	0	0
ENSMUSG00000103354	3498	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059383	2080	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032360	6162	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098894	581	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032358	3879	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098335	754	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098924	376	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077144	120	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111222	567	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099239	898	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084502	293	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110839	1886	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098888	298	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032357	1735	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098333	238	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098370	2868	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099138	2200	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032355	8916	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098668	402	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102783	1009	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103794	551	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099170	2033	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032352	8195	21	22	20	24	21	19	50	7	43	11	27	30
ENSMUSG00000099094	1509	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098895	1201	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093211	76	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044938	6494	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111225	399	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110838	443	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111014	519	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032350	3766	123	147	213	194	223	155	425	122	270	163	184	207
ENSMUSG00000111253	535	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111250	2740	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111580	338	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110724	1091	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032349	3522	201	172	285	210	210	169	254	101	236	142	229	169
ENSMUSG00000111610	1131	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077730	127	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111335	1039	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111850	145	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000023333	2068	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111596	587	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001366	3103	76	67	134	120	119	87	180	37	147	56	130	133
ENSMUSG00000009828	11524	34	16	108	109	78	82	95	16	128	54	63	133
ENSMUSG00000065037	331	22374	23673	34230	26300	26281	25762	33923	19718	24983	14449	27961	20339
ENSMUSG00000097574	1444	0	1	2	0	2	0	0	0	1	0	2	2
ENSMUSG00000032348	1266	0	0	1	2	1	2	0	0	2	0	0	0
ENSMUSG00000111015	1468	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074183	956	0	1	0	0	0	0	11	3	0	0	6	3
ENSMUSG00000110919	348	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111709	874	0	0	0	0	0	0	11	3	0	0	6	3
ENSMUSG00000111423	348	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074179	1074	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066463	1465	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090802	252	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038750	1546	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057933	1177	0	2	0	3	0	0	16	2	2	2	3	2
ENSMUSG00000060461	619	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032346	2138	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083032	567	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090724	1203	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000070291	2207	8	11	8	4	2	2	50	2	14	2	6	12
ENSMUSG00000087052	2203	2	0	0	0	0	1	0	2	0	2	2	2
ENSMUSG00000032344	4126	57	76	76	82	77	82	175	50	124	80	88	117
ENSMUSG00000090317	922	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032342	4078	75	58	102	85	104	76	127	48	146	64	138	96
ENSMUSG00000037742	2493	10547	10457	12914	11550	12146	10520	17476	7009	13837	8424	13205	11754
ENSMUSG00000076138	108	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111417	961	1	0	2	0	0	1	0	0	0	0	0	0
ENSMUSG00000049624	3627	133	116	151	126	141	123	217	75	169	102	158	157
ENSMUSG00000046186	6900	371	275	486	305	411	264	392	217	546	318	488	437
ENSMUSG00000091147	392	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111139	213	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110809	426	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059422	1201	48	40	53	45	52	61	96	32	66	43	49	64
ENSMUSG00000111081	225	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111309	1299	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111363	972	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110923	227	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111638	281	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102020	439	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111670	384	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110856	705	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111492	306	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111336	753	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000111633	2533	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111560	267	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111765	3721	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000111207	738	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032332	15228	10	6	46	57	39	35	55	22	31	12	20	42
ENSMUSG00000086608	1750	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032330	944	240	195	291	223	239	196	267	205	332	171	292	278
ENSMUSG00000032328	5646	734	757	1208	910	1089	840	1590	510	1393	762	1171	1143
ENSMUSG00000086918	1520	1	0	1	4	0	0	0	0	2	0	1	1
ENSMUSG00000034898	5221	11	0	27	6	1	0	0	1	6	1	1	5
ENSMUSG00000092565	280	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092581	304	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111827	1570	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088908	286	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111574	346	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034252	7016	264	236	369	261	348	288	479	180	444	246	327	373
ENSMUSG00000093779	328	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084917	2581	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033577	12078	49	38	46	46	62	38	41	34	81	27	53	67
ENSMUSG00000099016	633	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032343	3630	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111267	919	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111510	214	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111717	192	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098685	564	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098935	557	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097655	627	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000099085	871	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000098429	511	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049511	4724	3	3	3	10	6	4	0	0	5	0	0	2
ENSMUSG00000097466	2234	0	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000079225	1080	89	59	92	79	93	93	101	38	111	73	97	74
ENSMUSG00000097241	729	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043289	4121	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103536	604	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110748	717	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081273	440	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077415	131	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111697	441	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099266	445	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089066	61	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088760	97	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098420	328	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032251	2158	2	2	3	3	1	3	14	5	5	3	15	9
ENSMUSG00000032253	33312	705	672	1110	804	1229	844	1872	556	1339	813	1094	1174
ENSMUSG00000111839	1009	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099188	166	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000111774	584	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066456	1869	9	2	5	3	9	7	26	8	10	9	9	5
ENSMUSG00000102882	2757	0	0	1	1	1	1	0	0	0	0	0	0
ENSMUSG00000101144	1450	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104080	1131	0	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000098747	724	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111443	6424	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032258	6306	28	18	30	20	42	27	35	18	38	19	20	11
ENSMUSG00000058838	467	250	219	342	214	223	188	532	214	422	217	434	262
ENSMUSG00000099718	366	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103044	2621	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099816	388	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100027	406	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032261	7865	44	33	75	50	45	22	24	24	36	36	26	45
ENSMUSG00000110950	743	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111820	1734	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100155	1409	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032262	3026	0	0	0	1	0	0	0	0	0	1	0	0
ENSMUSG00000038379	4919	7	2	4	3	5	3	5	4	8	8	7	12
ENSMUSG00000111769	918	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000032263	1805	139	89	122	84	94	80	259	78	166	88	142	132
ENSMUSG00000101392	107	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000101077	1024	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111757	1183	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077666	185	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111616	878	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099927	798	401	451	555	525	486	497	797	314	605	388	634	496
ENSMUSG00000111245	1041	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065122	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111770	427	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099724	3156	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111500	1027	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102064	205	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110783	386	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099779	2192	2	2	1	1	7	1	0	3	0	0	2	0
ENSMUSG00000101673	445	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111281	493	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111822	487	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079433	57	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032265	5703	556	666	795	694	508	445	910	318	1011	591	767	899
ENSMUSG00000111840	3422	0	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103368	1841	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111663	520	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065274	136	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110956	320	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111386	322	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035941	8628	327	316	432	314	441	327	603	210	516	215	435	416
ENSMUSG00000103715	1352	6	1	1	1	4	1	0	1	0	2	4	1
ENSMUSG00000065706	130	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099980	760	38	44	57	51	45	41	57	36	56	27	55	45
ENSMUSG00000100019	808	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056031	4057	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000035274	3828	24	34	15	15	19	17	60	13	34	24	45	53
ENSMUSG00000110946	205	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111418	801	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032415	1790	0	1	0	2	0	1	0	0	2	2	0	0
ENSMUSG00000083731	544	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034973	20476	193	170	235	196	249	206	257	137	324	176	231	232
ENSMUSG00000103731	472	1	4	2	2	0	1	0	0	3	0	1	2
ENSMUSG00000056131	4487	54	43	60	41	63	56	78	36	80	46	43	61
ENSMUSG00000032417	1380	2	4	4	3	3	1	12	3	0	2	3	0
ENSMUSG00000032418	3848	29	29	41	37	47	33	50	32	58	34	29	83
ENSMUSG00000102259	1159	0	0	2	1	0	0	0	0	0	0	0	1
ENSMUSG00000087466	1825	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093074	114	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089373	128	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104120	2523	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033491	3444	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033419	9126	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103891	2309	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111874	497	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047897	735	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032872	6736	243	198	272	205	257	198	485	176	377	196	302	280
ENSMUSG00000099539	483	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042761	2257	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102830	1078	1	1	2	0	5	0	6	0	0	1	3	1
ENSMUSG00000056919	11607	143	101	186	121	145	124	295	67	265	102	125	187
ENSMUSG00000087731	134	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099385	478	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102683	387	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000032419	4718	0	0	1	2	3	0	8	1	0	0	0	1
ENSMUSG00000103710	2806	0	0	0	0	0	0	0	0	1	1	0	0
ENSMUSG00000102684	1829	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102043	502	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093937	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077553	130	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099584	604	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099886	662	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102075	589	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100782	2599	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100337	822	1	0	0	0	0	0	0	4	3	1	0	3
ENSMUSG00000111795	430	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032420	8602	3	9	7	15	38	24	16	1	4	5	0	11
ENSMUSG00000032422	6110	105	126	185	121	201	118	158	75	158	126	146	170
ENSMUSG00000066443	481	563	579	705	578	726	560	1036	336	896	486	743	696
ENSMUSG00000092541	1009	0	0	0	0	0	0	0	0	1	2	0	1
ENSMUSG00000101335	2153	14	17	34	7	35	21	45	8	25	14	17	24
ENSMUSG00000032423	12297	612	622	737	623	877	653	1393	453	1151	683	895	928
ENSMUSG00000097195	3634	35	31	36	27	53	47	89	28	56	14	31	56
ENSMUSG00000094263	72	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094179	72	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084703	116	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032425	4110	37	30	36	44	52	37	85	29	25	25	46	57
ENSMUSG00000092805	290	35	32	41	32	27	21	71	61	23	21	39	15
ENSMUSG00000090693	1984	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097073	3767	10	12	23	16	10	5	0	9	13	13	11	12
ENSMUSG00000099389	334	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095772	72	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103967	988	6	4	16	5	13	5	0	1	9	11	2	13
ENSMUSG00000102533	3255	21	25	34	30	50	30	48	16	48	19	36	28
ENSMUSG00000079427	4728	139	216	224	211	278	221	427	107	221	172	220	249
ENSMUSG00000074149	2464	9	25	8	14	30	22	16	7	14	6	11	23
ENSMUSG00000099974	863	598	959	691	764	829	862	1363	481	1073	550	1057	796
ENSMUSG00000103165	1000	8	8	6	4	5	10	30	10	7	2	15	5
ENSMUSG00000077258	127	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103837	210	0	0	1	0	2	0	5	0	0	0	0	0
ENSMUSG00000101698	904	2	1	3	0	1	3	4	1	8	4	4	3
ENSMUSG00000067399	1990	0	0	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000097177	5332	25	23	35	30	51	29	29	6	49	15	16	26
ENSMUSG00000101865	331	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096191	72	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097677	785	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099930	9019	55	93	80	98	147	131	127	47	104	60	64	89
ENSMUSG00000077554	125	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102037	819	443	747	569	545	793	618	1248	420	755	441	815	617
ENSMUSG00000103581	3256	35	72	55	37	70	66	107	25	87	35	48	41
ENSMUSG00000103336	988	6	2	19	4	19	7	18	3	8	11	16	6
ENSMUSG00000096473	72	0	2	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000100602	331	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079162	2262	3	0	0	0	3	1	6	1	0	0	1	0
ENSMUSG00000074146	3676	13	31	20	15	30	21	20	21	14	3	22	18
ENSMUSG00000077465	128	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089929	817	231	318	287	282	350	309	696	172	434	273	525	330
ENSMUSG00000100838	664	3	14	7	9	10	9	29	4	22	9	16	14
ENSMUSG00000066442	7638	254	424	360	361	455	398	787	180	503	278	434	363
ENSMUSG00000103247	3871	0	0	0	0	0	0	0	3	0	1	0	0
ENSMUSG00000111806	2728	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039313	7268	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111274	633	0	0	0	0	0	0	0	0	0	0	0	0
